Flat profile:

Each sample counts as 0.01 seconds.
 no time accumulated

  %   cumulative   self              self     total           
 time   seconds   seconds    calls  Ts/call  Ts/call  name    
[1227]   0.0    0.00    0.00    1001         Eigen::DenseBase<Eigen::Matrix<std::complex<double>, -1, 1, 0, -1, 1> >::Zero(long) [1227]
                0.00    0.00    1001/259258      std::complex<double>::complex(double, double) [1141]
                0.00    0.00    1001/1001        Eigen::DenseBase<Eigen::Matrix<std::complex<double>, -1, 1, 0, -1, 1> >::Constant(long, std::complex<double> const&) [1228]
-----------------------------------------------
                0.00    0.00    1001/1001        Eigen::DenseBase<Eigen::Matrix<std::complex<double>, -1, 1, 0, -1, 1> >::Zero(long) [1227]
[1228]   0.0    0.00    0.00    1001         Eigen::DenseBase<Eigen::Matrix<std::complex<double>, -1, 1, 0, -1, 1> >::Constant(long, std::complex<double> const&) [1228]
                0.00    0.00    1001/1001        Eigen::internal::scalar_constant_op<std::complex<double> >::scalar_constant_op(std::complex<double> const&) [1215]
                0.00    0.00    1001/1001        Eigen::CwiseNullaryOp<Eigen::internal::scalar_constant_op<std::complex<double> >, Eigen::Matrix<std::complex<double>, -1, 1, 0, -1, 1> > const Eigen::DenseBase<Eigen::Matrix<std::complex<double>, -1, 1, 0, -1, 1> >::NullaryExpr<Eigen::internal::scalar_constant_op<std::complex<double> > >(long, Eigen::internal::scalar_constant_op<std::complex<double> > const&) [1226]
-----------------------------------------------
                0.00    0.00    1001/1001        Eigen::MatrixBase<Eigen::Matrix<std::complex<double>, -1, 1, 0, -1, 1> >::MatrixBase() [1195]
[1229]   0.0    0.00    0.00    1001         Eigen::DenseBase<Eigen::Matrix<std::complex<double>, -1, 1, 0, -1, 1> >::DenseBase() [1229]
-----------------------------------------------
                0.00    0.00    1001/1001        void Eigen::internal::resize_if_allowed<Eigen::Matrix<std::complex<double>, -1, 1, 0, -1, 1>, Eigen::CwiseNullaryOp<Eigen::internal::scalar_constant_op<std::complex<double> >, Eigen::Matrix<std::complex<double>, -1, 1, 0, -1, 1> >, std::complex<double>, std::complex<double> >(Eigen::Matrix<std::complex<double>, -1, 1, 0, -1, 1>&, Eigen::CwiseNullaryOp<Eigen::internal::scalar_constant_op<std::complex<double> >, Eigen::Matrix<std::complex<double>, -1, 1, 0, -1, 1> > const&, Eigen::internal::assign_op<std::complex<double>, std::complex<double> > const&) [1212]
[1230]   0.0    0.00    0.00    1001         Eigen::CwiseNullaryOp<Eigen::internal::scalar_constant_op<std::complex<double> >, Eigen::Matrix<std::complex<double>, -1, 1, 0, -1, 1> >::cols() const [1230]
                0.00    0.00    1001/1001        Eigen::internal::variable_if_dynamic<long, 1>::value() [1216]
-----------------------------------------------
                0.00    0.00    1001/1001        void Eigen::internal::resize_if_allowed<Eigen::Matrix<std::complex<double>, -1, 1, 0, -1, 1>, Eigen::CwiseNullaryOp<Eigen::internal::scalar_constant_op<std::complex<double> >, Eigen::Matrix<std::complex<double>, -1, 1, 0, -1, 1> >, std::complex<double>, std::complex<double> >(Eigen::Matrix<std::complex<double>, -1, 1, 0, -1, 1>&, Eigen::CwiseNullaryOp<Eigen::internal::scalar_constant_op<std::complex<double> >, Eigen::Matrix<std::complex<double>, -1, 1, 0, -1, 1> > const&, Eigen::internal::assign_op<std::complex<double>, std::complex<double> > const&) [1212]
[1231]   0.0    0.00    0.00    1001         Eigen::CwiseNullaryOp<Eigen::internal::scalar_constant_op<std::complex<double> >, Eigen::Matrix<std::complex<double>, -1, 1, 0, -1, 1> >::rows() const [1231]
                0.00    0.00    1001/1001        Eigen::internal::variable_if_dynamic<long, -1>::value() const [1234]
-----------------------------------------------
                0.00    0.00    1001/1001        void Eigen::internal::call_dense_assignment_loop<Eigen::Matrix<std::complex<double>, -1, 1, 0, -1, 1> >(Eigen::Matrix<std::complex<double>, -1, 1, 0, -1, 1>&, Eigen::CwiseNullaryOp<Eigen::internal::scalar_constant_op<Eigen::Matrix<std::complex<double>, -1, 1, 0, -1, 1>::Scalar>, Eigen::Matrix<std::complex<double>, -1, 1, 0, -1, 1> > const&, Eigen::internal::assign_op<Eigen::Matrix<std::complex<double>, -1, 1, 0, -1, 1>::Scalar, Eigen::Matrix<std::complex<double>, -1, 1, 0, -1, 1>::Scalar> const&) [1220]
[1232]   0.0    0.00    0.00    1001         Eigen::CwiseNullaryOp<Eigen::internal::scalar_constant_op<std::complex<double> >, Eigen::Matrix<std::complex<double>, -1, 1, 0, -1, 1> >::functor() const [1232]
-----------------------------------------------
                0.00    0.00    1001/1001        void Eigen::internal::call_dense_assignment_loop<Eigen::Matrix<std::complex<double>, -1, 1, 0, -1, 1> >(Eigen::Matrix<std::complex<double>, -1, 1, 0, -1, 1>&, Eigen::CwiseNullaryOp<Eigen::internal::scalar_constant_op<Eigen::Matrix<std::complex<double>, -1, 1, 0, -1, 1>::Scalar>, Eigen::Matrix<std::complex<double>, -1, 1, 0, -1, 1> > const&, Eigen::internal::assign_op<Eigen::Matrix<std::complex<double>, -1, 1, 0, -1, 1>::Scalar, Eigen::Matrix<std::complex<double>, -1, 1, 0, -1, 1>::Scalar> const&) [1220]
[1233]   0.0    0.00    0.00    1001         Eigen::internal::scalar_constant_op<std::complex<double> >::operator()() const [1233]
-----------------------------------------------
                0.00    0.00    1001/1001        Eigen::CwiseNullaryOp<Eigen::internal::scalar_constant_op<std::complex<double> >, Eigen::Matrix<std::complex<double>, -1, 1, 0, -1, 1> >::rows() const [1231]
[1234]   0.0    0.00    0.00    1001         Eigen::internal::variable_if_dynamic<long, -1>::value() const [1234]
-----------------------------------------------
                0.00    0.00    1001/1001        Eigen::Matrix<std::complex<double>, -1, 1, 0, -1, 1>& Eigen::PlainObjectBase<Eigen::Matrix<std::complex<double>, -1, 1, 0, -1, 1> >::_set_noalias<Eigen::CwiseNullaryOp<Eigen::internal::scalar_constant_op<std::complex<double> >, Eigen::Matrix<std::complex<double>, -1, 1, 0, -1, 1> > >(Eigen::DenseBase<Eigen::CwiseNullaryOp<Eigen::internal::scalar_constant_op<std::complex<double> >, Eigen::Matrix<std::complex<double>, -1, 1, 0, -1, 1> > > const&) [1201]
[1235]   0.0    0.00    0.00    1001         Eigen::EigenBase<Eigen::CwiseNullaryOp<Eigen::internal::scalar_constant_op<std::complex<double> >, Eigen::Matrix<std::complex<double>, -1, 1, 0, -1, 1> > >::derived() const [1235]
-----------------------------------------------
                0.00    0.00    1001/1001        CQP::Wavefunction<1u>::Wavefunction(CQP::NumericalGrid<1u, 1u> const&, std::vector<std::complex<double>, std::allocator<std::complex<double> > > const&) [1192]
[1236]   0.0    0.00    0.00    1001         std::vector<std::complex<double>, std::allocator<std::complex<double> > >::size() const [1236]
-----------------------------------------------
                0.00    0.00    1001/1001        std::complex<double>* std::fill_n<std::complex<double>*, long, std::complex<double> >(std::complex<double>*, long, std::complex<double> const&) [1240]
[1237]   0.0    0.00    0.00    1001         std::complex<double>* std::__fill_n_a<std::complex<double>*, long, std::complex<double> >(std::complex<double>*, long, std::complex<double> const&, std::random_access_iterator_tag) [1237]
                0.00    0.00    1001/1001        void std::__fill_a<std::complex<double>*, std::complex<double> >(std::complex<double>*, std::complex<double>*, std::complex<double> const&) [1241]
-----------------------------------------------
                0.00    0.00    1001/1001        std::complex<double>* std::fill_n<std::complex<double>*, long, std::complex<double> >(std::complex<double>*, long, std::complex<double> const&) [1240]
[1238]   0.0    0.00    0.00    1001         std::__size_to_integer(long) [1238]
-----------------------------------------------
                0.00    0.00    1001/1001        std::complex<double>* std::fill_n<std::complex<double>*, long, std::complex<double> >(std::complex<double>*, long, std::complex<double> const&) [1240]
[1239]   0.0    0.00    0.00    1001         std::iterator_traits<std::complex<double>*>::iterator_category std::__iterator_category<std::complex<double>*>(std::complex<double>* const&) [1239]
-----------------------------------------------
                0.00    0.00    1001/1001        void Eigen::internal::call_dense_assignment_loop<Eigen::Matrix<std::complex<double>, -1, 1, 0, -1, 1> >(Eigen::Matrix<std::complex<double>, -1, 1, 0, -1, 1>&, Eigen::CwiseNullaryOp<Eigen::internal::scalar_constant_op<Eigen::Matrix<std::complex<double>, -1, 1, 0, -1, 1>::Scalar>, Eigen::Matrix<std::complex<double>, -1, 1, 0, -1, 1> > const&, Eigen::internal::assign_op<Eigen::Matrix<std::complex<double>, -1, 1, 0, -1, 1>::Scalar, Eigen::Matrix<std::complex<double>, -1, 1, 0, -1, 1>::Scalar> const&) [1220]
[1240]   0.0    0.00    0.00    1001         std::complex<double>* std::fill_n<std::complex<double>*, long, std::complex<double> >(std::complex<double>*, long, std::complex<double> const&) [1240]
                0.00    0.00    1001/1001        std::iterator_traits<std::complex<double>*>::iterator_category std::__iterator_category<std::complex<double>*>(std::complex<double>* const&) [1239]
                0.00    0.00    1001/1001        std::__size_to_integer(long) [1238]
                0.00    0.00    1001/1001        std::complex<double>* std::__fill_n_a<std::complex<double>*, long, std::complex<double> >(std::complex<double>*, long, std::complex<double> const&, std::random_access_iterator_tag) [1237]
-----------------------------------------------
                0.00    0.00    1001/1001        std::complex<double>* std::__fill_n_a<std::complex<double>*, long, std::complex<double> >(std::complex<double>*, long, std::complex<double> const&, std::random_access_iterator_tag) [1237]
[1241]   0.0    0.00    0.00    1001         void std::__fill_a<std::complex<double>*, std::complex<double> >(std::complex<double>*, std::complex<double>*, std::complex<double> const&) [1241]
                0.00    0.00    1001/1001        __gnu_cxx::__enable_if<!std::__is_scalar<std::complex<double> >::__value, void>::__type std::__fill_a1<std::complex<double>*, std::complex<double> >(std::complex<double>*, std::complex<double>*, std::complex<double> const&) [1242]
-----------------------------------------------
                0.00    0.00    1001/1001        void std::__fill_a<std::complex<double>*, std::complex<double> >(std::complex<double>*, std::complex<double>*, std::complex<double> const&) [1241]
[1242]   0.0    0.00    0.00    1001         __gnu_cxx::__enable_if<!std::__is_scalar<std::complex<double> >::__value, void>::__type std::__fill_a1<std::complex<double>*, std::complex<double> >(std::complex<double>*, std::complex<double>*, std::complex<double> const&) [1242]
-----------------------------------------------
                0.00    0.00    1000/1000        CQP::operator==(CQP::NumericalGrid<1u, 1u> const&, CQP::NumericalGrid<1u, 1u> const&) [1246]
[1243]   0.0    0.00    0.00    1000         bool (anonymous namespace)::isApproxEqual<int>(int const&, int const&) [1243]
-----------------------------------------------
                0.00    0.00    1000/1000        test_omp() [1282]
[1244]   0.0    0.00    0.00    1000         CQP::FFTExecutor<1u, 0u>::execute() [1244]
                0.00    0.00  514000/774262      CQP::NumericalGrid<1u, 1u>::getTotalCount() const [1086]
                0.00    0.00  512000/1536000     std::vector<int, std::allocator<int> >::operator[](unsigned long) [1074]
                0.00    0.00  257000/259258      std::complex<double>::complex(double, double) [1141]
                0.00    0.00  256000/512000      CQP::NumericalGrid<1u, 1u>::expand(int) const [1107]
                0.00    0.00  256000/256000      std::complex<double> std::operator/<double>(std::complex<double> const&, double const&) [1151]
                0.00    0.00  256000/768000      CQP::NumericalGrid<1u, 1u>::shrink(int (&) [1]) const [1097]
                0.00    0.00  256000/256256      std::vector<std::complex<double>, std::allocator<std::complex<double> > >::operator[](unsigned long) [1147]
                0.00    0.00  256000/512000      std::vector<int, std::allocator<int> >::~vector() [1130]
                0.00    0.00    1000/2001        std::allocator<std::complex<double> >::allocator() [1165]
                0.00    0.00    1000/6003        std::allocator<std::complex<double> >::~allocator() [1153]
                0.00    0.00    1000/2001        std::vector<std::complex<double>, std::allocator<std::complex<double> > >::vector(unsigned long, std::complex<double> const&, std::allocator<std::complex<double> > const&) [1182]
                0.00    0.00    1000/2001        std::vector<std::complex<double>, std::allocator<std::complex<double> > >::~vector() [1183]
                0.00    0.00    1000/1001        CQP::Wavefunction<1u>::Wavefunction(CQP::NumericalGrid<1u, 1u> const&, std::vector<std::complex<double>, std::allocator<std::complex<double> > > const&) [1192]
-----------------------------------------------
                0.00    0.00    1000/1000        test_omp() [1282]
[1245]   0.0    0.00    0.00    1000         CQP::FFTExecutor<1u, 0u>::inputWave(CQP::Wavefunction<1u> const&) [1245]
                0.00    0.00  512000/1536000     std::vector<int, std::allocator<int> >::operator[](unsigned long) [1074]
                0.00    0.00  512000/512000      CQP::Wavefunction<1u>::getValueByIndex(int) const [1106]
                0.00    0.00  512000/768000      CQP::NumericalGrid<1u, 1u>::shrink(int (&) [1]) const [1097]
                0.00    0.00  258000/774262      CQP::NumericalGrid<1u, 1u>::getTotalCount() const [1086]
                0.00    0.00  256000/512000      CQP::NumericalGrid<1u, 1u>::expand(int) const [1107]
                0.00    0.00  256000/256000      std::complex<double>::real[abi:cxx11]() const [1149]
                0.00    0.00  256000/256000      std::complex<double>::imag[abi:cxx11]() const [1148]
                0.00    0.00  256000/512000      std::vector<int, std::allocator<int> >::~vector() [1130]
                0.00    0.00    1000/1000        CQP::Wavefunction<1u>::getGrid() const [1247]
                0.00    0.00    1000/1000        CQP::operator==(CQP::NumericalGrid<1u, 1u> const&, CQP::NumericalGrid<1u, 1u> const&) [1246]
                0.00    0.00    1000/2001        std::allocator<std::complex<double> >::allocator() [1165]
                0.00    0.00    1000/259258      std::complex<double>::complex(double, double) [1141]
                0.00    0.00    1000/2001        std::vector<std::complex<double>, std::allocator<std::complex<double> > >::vector(unsigned long, std::complex<double> const&, std::allocator<std::complex<double> > const&) [1182]
                0.00    0.00    1000/6003        std::allocator<std::complex<double> >::~allocator() [1153]
                0.00    0.00    1000/2001        std::vector<std::complex<double>, std::allocator<std::complex<double> > >::~vector() [1183]
-----------------------------------------------
                0.00    0.00    1000/1000        CQP::FFTExecutor<1u, 0u>::inputWave(CQP::Wavefunction<1u> const&) [1245]
[1246]   0.0    0.00    0.00    1000         CQP::operator==(CQP::NumericalGrid<1u, 1u> const&, CQP::NumericalGrid<1u, 1u> const&) [1246]
                0.00    0.00    2000/2000        bool (anonymous namespace)::isApproxEqual<double>(double const&, double const&) [1188]
                0.00    0.00    1000/1000        bool (anonymous namespace)::isApproxEqual<int>(int const&, int const&) [1243]
-----------------------------------------------
                0.00    0.00    1000/1000        CQP::FFTExecutor<1u, 0u>::inputWave(CQP::Wavefunction<1u> const&) [1245]
[1247]   0.0    0.00    0.00    1000         CQP::Wavefunction<1u>::getGrid() const [1247]
-----------------------------------------------
                0.00    0.00     256/512         std::enable_if<is_invocable_r_v<std::complex<double>, test_omp()::{lambda(double)#1}&, double>, std::enable_if>::type std::__invoke_r<std::complex<double>, test_omp()::{lambda(double)#1}&, double>(std::complex<double>&&, (test_omp()::{lambda(double)#1}&)...) [1262]
                0.00    0.00     256/512         double std::__invoke_impl<double, test_omp()::{lambda(double)#1}&, double>(std::__invoke_other, test_omp()::{lambda(double)#1}&, double&&) [1263]
[1248]   0.0    0.00    0.00     512         test_omp()::{lambda(double)#1}& std::forward<test_omp()::{lambda(double)#1}&>(std::remove_reference<test_omp()::{lambda(double)#1}&>::type&) [1248]
-----------------------------------------------
                0.00    0.00       2/258         std::function<std::complex<double> (double)>::operator bool() const [1276]
                0.00    0.00     256/258         std::function<std::complex<double> (double)>::operator()(double) const [1260]
[1249]   0.0    0.00    0.00     258         std::_Function_base::_M_empty() const [1249]
